Type	Product	Quantity	Weight (lbs)	Servings	Delivery Date	Month	Year	Pantry
Greens	Lettuce		45	240.00	5/2/2025	May	2025	GRIN
Greens	Spinach		9	48.00	5/2/2025	May	2025	GRIN
Greens	Kale		15	80.00	5/2/2025	May	2025	GRIN
Greens	Lettuce		124	661.33	5/6/2025	May	2025	Broad St
Greens	Spinach		7	37.33	5/7/2025	May	2025	GRIN
Greens	Swiss Chard		19	101.33	5/7/2025	May	2025	GRIN
Greens	Kale		22	117.33	5/7/2025	May	2025	GRIN
Greens	Lettuce		40	213.33	5/7/2025	May	2025	GRIN
Vegetables	Turnips		23	81.78	5/7/2025	May	2025	GRIN
Vegetables	Radishes		15	80.00	5/7/2025	May	2025	GRIN
Vegetables	Onions		4	12.08	5/7/2025	May	2025	GRIN
Greens	Lettuce		35	186.67	5/9/2025	May	2025	Motherful
Greens	Lettuce		15	80.00	5/8/2025	May	2025	Northridge
Vegetables	Radishes		15	80.00	5/8/2025	May	2025	Northridge
Greens	Swiss Chard		7	37.33	5/8/2025	May	2025	Faith Care
Greens	Lettuce		5	26.67	5/8/2025	May	2025	Faith Care
Vegetables	Radishes		8	42.67	5/8/2025	May	2025	Faith Care
Greens	Lettuce		105	560.00	5/9/2025	May	2025	Market Street
Vegetables	Zucchini		99	452.57	5/12/2025	May	2025	GRIN
Vegetables	Peppers		76	229.43	5/12/2025	May	2025	GRIN
Vegetables	Potatoes		106	278.03	5/12/2025	May	2025	GRIN
Vegetables	Sweet Potatoes		176	612.17	5/12/2025	May	2025	GRIN
Vegetables	Onions		109	329.06	5/12/2025	May	2025	GRIN
Greens	Lettuce		30	160.00	5/12/2025	May	2025	Bags
Vegetables	Zucchini		33	150.86	5/12/2025	May	2025	Bags
Vegetables	Peppers		31	93.58	5/12/2025	May	2025	Bags
Vegetables	Potatoes		44	115.41	5/12/2025	May	2025	Bags
Vegetables	Sweet Potatoes		62	215.65	5/12/2025	May	2025	Bags
Vegetables	Onions		39	117.74	5/12/2025	May	2025	Bags
Greens	Lettuce		62	330.67	5/14/2025	May	2025	Market Street
Greens	Kale		52	277.33	5/15/2025	May	2025	Broad St
Greens	Lettuce		10	53.33	5/15/2025	May	2025	Broad St
Greens	Spinach		10	53.33	5/14/2025	May	2025	NAFP
Vegetables	Radishes		14	74.67	5/14/2025	May	2025	NAFP
Greens	Lettuce		17	90.67	5/14/2025	May	2025	NAFP
Greens	Kale		75	400.00	5/14/2025	May	2025	NAFP
Greens	Swiss Chard		17	90.67	5/14/2025	May	2025	NAFP
Greens	Lettuce		52	277.33	5/16/2025	May	2025	NAFP
Greens	Lettuce		25	133.33	5/19/2025	May	2025	GRIN
Greens	Kale		9	48.00	5/19/2025	May	2025	GRIN
Greens	Lettuce		26	138.67	5/19/2025	May	2025	Broad St
Greens	Lettuce		41	218.67	5/28/2025	May	2025	Market Street
Greens	Lettuce		50	266.67	5/28/2025	May	2025	NAFP
Greens	Kale		15	80.00	5/28/2025	May	2025	NAFP
Vegetables	Radishes		32	170.67	5/28/2025	May	2025	NAFP
Greens	Lettuce		27	144.00	5/29/2025	May	2025	Broad St
Vegetables	Onions		57	172.08	5/30/2025	May	2025	NAFP
Greens	Lettuce		29	154.67	6/2/2025	Jun	2025	Broad St
Greens	Lettuce		10	53.33	6/2/2025	Jun	2025	GRIN
Fruit	Strawberries		10	38.10	6/2/2025	Jun	2025	GRIN
Vegetables	Turnips		53	188.44	6/2/2025	Jun	2025	GRIN
Vegetables	Carrots		31	177.14	6/9/2025	Jun	2025	Broad St
Greens	Lettuce		29	154.67	6/9/2025	Jun	2025	Broad St
Greens	Lettuce		39	208.00	6/11/2025	Jun	2025	Market Street
Herbs	Garlic Scapes		5	266.67	6/11/2025	Jun	2025	Market Street
Vegetables	Daikon Radish		78	416.00	6/11/2025	Jun	2025	NAFP
Herbs	Garlic Scapes		7	373.33	6/11/2025	Jun	2025	NAFP
Greens	Lettuce		72	384.00	6/11/2025	Jun	2025	NAFP
Vegetables	Peas		30	137.14	6/11/2025	Jun	2025	NAFP
Vegetables	Cucumbers		125	571.43	6/11/2025	Jun	2025	NAFP
Fruit	Strawberries		6	22.86	6/11/2025	Jun	2025	NAFP
Vegetables	Daikon Radish		57	304.00	6/12/2025	Jun	2025	Broad St
Herbs	Garlic Scapes		7	373.33	6/12/2025	Jun	2025	Broad St
Greens	Lettuce		38	202.67	6/13/2025	Jun	2025	GRIN
Herbs	Garlic Scapes		4	213.33	6/13/2025	Jun	2025	GRIN
Greens	Lettuce		40	213.33	6/12/2025	Jun	2025	Bags
Herbs	Garlic Scapes		4	213.33	6/12/2025	Jun	2025	Bags
Greens	Lettuce		14	74.67	6/12/2025	Jun	2025	Northridge
Herbs	Garlic Scapes		4	213.33	6/12/2025	Jun	2025	Northridge
Greens	Lettuce		15	80.00	6/12/2025	Jun	2025	Faith Care
Herbs	Garlic Scapes		4	213.33	6/12/2025	Jun	2025	Faith Care
Vegetables	Carrots		88	502.86	6/16/2025	Jun	2025	GRIN
Vegetables	Cucumbers		45	205.71	6/16/2025	Jun	2025	GRIN
Greens	Lettuce		95	506.67	6/16/2025	Jun	2025	GRIN
Vegetables	Onions		23	69.43	6/16/2025	Jun	2025	GRIN
Herbs	Garlic Scapes		7	373.33	6/16/2025	Jun	2025	GRIN
Vegetables	Carrots		39	222.86	6/16/2025	Jun	2025	GRIN
Vegetables	Peas		35	160.00	6/16/2025	Jun	2025	GRIN
Vegetables	Cucumbers		69	315.43	6/16/2025	Jun	2025	GRIN
Greens	Lettuce		52	277.33	6/18/2025	Jun	2025	Broad St
Greens	Lettuce		48	256.00	6/17/2025	Jun	2025	Market Street
Fruit	Raspberries		5	18.43	6/18/2025	Jun	2025	Market Street
Greens	Kale		2	10.67	6/18/2025	Jun	2025	Bags
Vegetables	Peas		3	13.71	6/18/2025	Jun	2025	Bags
Fruit	Raspberries		1	3.69	6/18/2025	Jun	2025	Bags
Greens	Swiss Chard		2	10.67	6/18/2025	Jun	2025	Bags
Greens	Lettuce		18	96.00	6/17/2025	Jun	2025	Northridge
Fruit	Raspberries		1	3.69	6/17/2025	Jun	2025	Northridge
Vegetables	Peas		5	22.86	6/17/2025	Jun	2025	Northridge
Greens	Swiss Chard		4	21.33	6/17/2025	Jun	2025	Northridge
Fruit	Raspberries		1.5	5.53	6/19/2025	Jun	2025	Faith Care
Greens	Swiss chard		5	26.67	6/19/2025	Jun	2025	Faith Care
Greens	Kale		6	32.00	6/19/2025	Jun	2025	Faith Care
Greens	Lettuce		13	69.33	6/19/2025	Jun	2025	Faith Care
Vegetables	Peas		3	13.71	6/19/2025	Jun	2025	Faith Care
Greens	Lettuce		12	64.00	6/19/2025	Jun	2025	Market Street
Greens	Swiss Chard		6	32.00	6/19/2025	Jun	2025	Market Street
Fruit	Raspberries		2	7.37	6/19/2025	Jun	2025	Faith Care
Fruit	Blueberries		3	9.20	6/19/2025	Jun	2025	Faith Care
Greens	Lettuce		9	48.00	6/19/2025	Jun	2025	NOrthridge
Greens	Lettuce		44	234.67	6/20/2025	Jun	2025	Market Street
Greens	Lettuce		135	720.00	6/20/2025	Jun	2025	GRIN
Vegetables	Cucumbers		79	361.14	6/20/2025	Jun	2025	GRIN
Vegetables	Peas		13	59.43	6/20/2025	Jun	2025	GRIN
Greens	Lettuce		20	106.67	6/20/2025	Jun	2025	Motherful
Vegetables	Cucumbers		14	64.00	6/20/2025	Jun	2025	Motherful
Vegetables	Peas		4	18.29	6/20/2025	Jun	2025	Motherful
Greens	Lettuce		70	373.33	6/20/2025	Jun	2025	Broad St
Greens	Lettuce		6	32.00	6/23/2025	Jun	2025	Bags
Vegetables	Peas		2	9.14	6/23/2025	Jun	2025	Bags
Vegetables	Cucumbers		10	45.71	6/23/2025	Jun	2025	Bags
Vegetables	Daikon Radish		14	74.67	6/23/2025	Jun	2025	Bags
Vegetables	Cucumbers		8	36.57	6/26/2025	Jun	2025	Northridge
Vegetables	Peas		4	18.29	6/26/2025	Jun	2025	Northridge
Greens	Lettuce		13	69.33	6/26/2025	Jun	2025	Northridge
Fruit	Raspberries	4.5	2	7.37	6/26/2025	Jun	2025	Northridge
Vegetables	Cucumbers		20	91.43	6/25/2025	Jun	2025	Market Street
Vegetables	Peas		11	50.29	6/25/2025	Jun	2025	Market Street
Greens	Lettuce		47	250.67	6/25/2025	Jun	2025	Market Street
Vegetables	Radishes		10	53.33	6/25/2025	Jun	2025	Market Street
Fruit	Raspberries	8.5	4	14.75	6/25/2025	Jun	2025	Market Street
Vegetables	Cucumbers		15	68.57	6/26/2025	Jun	2025	Faith Care
Vegetables	Peas		10	45.71	6/26/2025	Jun	2025	Faith Care
Vegetables	Radishes		8	42.67	6/26/2025	Jun	2025	Faith Care
Greens	Lettuce		14	74.67	6/26/2025	Jun	2025	Faith Care
Fruit	Raspberries	5.5	4	14.75	6/26/2025	Jun	2025	Faith Care
Vegetables	Peas		4	18.29	6/23/2025	Jun	2025	NAFP
Vegetables	Daikon Radish		61	325.33	6/23/2025	Jun	2025	NAFP
Vegetables	Cucumbers		164	749.71	6/23/2025	Jun	2025	NAFP
Greens	Lettuce		75	400.00	6/23/2025	Jun	2025	NAFP
Greens	Lettuce		13	69.33	6/26/2025	Jun	2025	Faith Care
Vegetables	Cucumbers		32	146.29	6/26/2025	Jun	2025	Faith Care
Greens	Lettuce		34	181.33	6/27/2025	Jun	2025	Market Street
Vegetables	Radishes		8	42.67	6/27/2025	Jun	2025	Market Street
Vegetables	Peas		8	36.57	6/27/2025	Jun	2025	Market Street
Fruit	Raspberries		3	11.06	6/27/2025	Jun	2025	Market Street
Herbs	Basil		1	32.00	6/27/2025	Jun	2025	Market Street
Greens	Swiss Chard		2	10.67	6/27/2025	Jun	2025	Market Street
Greens	Kale		5	26.67	6/27/2025	Jun	2025	Market Street
Vegetables	Cucumbers		58	265.14	6/27/2025	Jun	2025	Market Street
Vegetables	Peas		7	32.00	6/27/2025	Jun	2025	NAFP
Vegetables	Daikon Radish		12	64.00	6/27/2025	Jun	2025	NAFP
Greens	Lettuce		101	538.67	6/27/2025	Jun	2025	NAFP
Vegetables	Yellow Squash		23	105.14	6/27/2025	Jun	2025	NAFP
Vegetables	Cucumbers		129	589.71	6/27/2025	Jun	2025	NAFP
Vegetables	Yellow Squash		80	365.71	6/30/2025	Jun	2025	Broad St
Vegetables	Cucumbers		23	105.14	6/30/2025	Jun	2025	Broad St
Vegetables	Carrots		81	462.86	6/30/2025	Jun	2025	Broad St
Greens	Lettuce		12	64.00	6/30/2025	Jun	2025	Other
Vegetables	Yellow Squash		2	9.14	6/30/2025	Jun	2025	Other
Vegetables	Carrots		14	80.00	6/30/2025	Jun	2025	Market Street
Greens	Lettuce		68	362.67	6/30/2025	Jun	2025	Market Street
Vegetables	Yellow Squash		19	86.86	6/30/2025	Jun	2025	Market Street
Greens	Lettuce		12	64.00	6/30/2025	Jun	2025	Faith Care
Vegetables	Cucumbers		140	640.00	6/30/2025	Jun	2025	NAFP
Vegetables	Yellow Squash		17	77.71	6/30/2025	Jun	2025	Bags
Vegetables	Cucumbers		12	54.86	6/30/2025	Jun	2025	Bags
Greens	Lettuce		14	74.67	6/30/2025	Jun	2025	Bags
Greens	Lettuce		78	416.00	6/30/2025	Jun	2025	GRIN
Vegetables	Cucumbers		76	347.43	6/30/2025	Jun	2025	GRIN
Vegetables	Yellow Squash		95	434.29	6/30/2025	Jun	2025	GRIN
Greens	Lettuce		12	64.00	7/1/2025	Jul	2025	Broad St
Fruit	Raspberries	24	9.6	35.39	7/1/2025	Jul	2025	Broad St
Fruit	Raspberries	2	0.8	2.95	7/1/2025	Jul	2025	Market Street
Greens	Lettuce		153	816.00	7/2/2025	Jul	2025	FPN Brice
Greens	Bok Choy		7	44.80	7/2/2025	Jul	2025	FPN Brice
Vegetables	Cucumbers		30	137.14	7/2/2025	Jul	2025	FPN Brice
Vegetables	Yellow Squash		15	68.57	7/2/2025	Jul	2025	FPN Brice
Vegetables	Eggplant		5	22.86	7/2/2025	Jul	2025	Market Street
Vegetables	Peppers		5	15.09	7/2/2025	Jul	2025	Market Street
Vegetables	Yellow Squash		79	361.14	7/2/2025	Jul	2025	Market Street
Fruit	Raspberries	2.5	1	3.69	7/2/2025	Jul	2025	Market Street
Vegetables	Eggplant		3	13.71	7/3/2025	Jul	2025	Faith Care
Vegetables	Peppers		5	15.09	7/3/2025	Jul	2025	Faith Care
Vegetables	Yellow Squash		55	251.43	7/3/2025	Jul	2025	Faith Care
Fruit	Raspberries	3.5	1.4	5.16	7/3/2025	Jul	2025	Faith Care
Vegetables	Yellow Squash		22	100.57	7/3/2025	Jul	2025	Northridge
Vegetables	Peppers		2	6.04	7/3/2025	Jul	2025	Northridge
Vegetables	Eggplant		3	13.71	7/3/2025	Jul	2025	Northridge
Fruit	Raspberries	2.5	1	3.69	7/3/2025	Jul	2025	Northridge
Vegetables	Yellow Squash		1.7	7.77	7/3/2025	Jul	2025	Other
Vegetables	Zucchini		1.3	5.94	7/3/2025	Jul	2025	Other
Vegetables	Cucumbers		6.35	29.03	7/3/2025	Jul	2025	Other
Fruit	Raspberries	2	0.8	2.95	7/3/2025	Jul	2025	Other
Vegetables	Eggplant		1	4.57	7/3/2025	Jul	2025	Other
Vegetables	Peppers		1	3.02	7/3/2025	Jul	2025	Other
Fruit	Raspberries	18	7.2	26.54	7/6/2025	Jul	2025	Broad St
Vegetables	Okra		8	36.57	7/6/2025	Jul	2025	Broad St
Vegetables	Cucumbers		161	736.00	7/6/2025	Jul	2025	GRIN
Vegetables	Yellow Squash		44	201.14	7/6/2025	Jul	2025	GRIN
Greens	Cabbage		89	453.50	7/6/2025	Jul	2025	GRIN
Greens	Cabbage		8	40.76	7/7/2025	Jul	2025	Bags
Vegetables	Carrots		3	17.14	7/7/2025	Jul	2025	Bags
Vegetables	Eggplant		3	13.71	7/7/2025	Jul	2025	Bags
Vegetables	Peppers		5	15.09	7/7/2025	Jul	2025	Bags
Vegetables	Zucchini		8	36.57	7/7/2025	Jul	2025	Bags
Vegetables	Yellow Squash		10	45.71	7/7/2025	Jul	2025	Bags
Vegetables	Cucumbers		4	18.29	7/7/2025	Jul	2025	Bags
Fruit	Raspberries	7	2.8	10.32	7/7/2025	Jul	2025	Broad St
Vegetables	Yellow Squash		26	118.86	7/7/2025	Jul	2025	Broad St
Vegetables	Okra		10	45.71	7/7/2025	Jul	2025	Broad St
Vegetables	Yellow Squash		100	457.14	7/7/2025	Jul	2025	Broad St
Greens	Cabbage		84	428.03	7/7/2025	Jul	2025	Broad St
Greens	Kale		10	53.33	7/9/2025	Jul	2025	Market Street
Vegetables	Yellow Squash		107	489.14	7/9/2025	Jul	2025	Market Street
Vegetables	Zucchini		13	59.43	7/9/2025	Jul	2025	Market Street
Greens	Cabbage		55	280.25	7/9/2025	Jul	2025	Market Street
Greens	Collards		7	37.33	7/9/2025	Jul	2025	Market Street
Vegetables	Cucumbers		14	64.00	7/9/2025	Jul	2025	Market Street
Greens	Cabbage		41	208.92	7/9/2025	Jul	2025	Market Street
Greens	Kale	132	76	405.33	7/9/2025	Jul	2025	NAFP
Greens	Collards		58	309.33	7/9/2025	Jul	2025	NAFP
Vegetables	Eggplant		87	397.71	7/9/2025	Jul	2025	NAFP
Vegetables	Peppers		91	274.72	7/9/2025	Jul	2025	NAFP
Greens	Cabbage		75	382.17	7/9/2025	Jul	2025	NAFP
Vegetables	Yellow Squash		90	411.43	7/9/2025	Jul	2025	NAFP
Vegetables	Cucumbers		90	411.43	7/9/2025	Jul	2025	NAFP
Greens	Kale		30	160.00	7/9/2025	Jul	2025	NAFP
Vegetables	Eggplant		44	201.14	7/10/2025	Jul	2025	Other
Vegetables	Cucumbers		5	22.86	7/10/2025	Jul	2025	Other
Vegetables	Tomatoes		4	10.08	7/10/2025	Jul	2025	Other
Vegetables	Yellow Squash		72	329.14	7/10/2025	Jul	2025	GRIN
Greens	Kale		66	352.00	7/10/2025	Jul	2025	GRIN
Vegetables	Cucumbers		37	169.14	7/10/2025	Jul	2025	GRIN
Vegetables	Yellow Squash		90	411.43	7/10/2025	Jul	2025	NAFP
Vegetables	Cucumbers		90	411.43	7/10/2025	Jul	2025	NAFP
Greens	Collards		82	437.33	7/10/2025	Jul	2025	NAFP
Vegetables	Peppers		36	108.68	7/10/2025	Jul	2025	NAFP
Vegetables	Eggplant		43	196.57	7/10/2025	Jul	2025	NAFP
Vegetables	Carrots		182	1,040.00	7/10/2025	Jul	2025	Broad St
Fruit	Raspberries	33	12	44.24	7/10/2025	Jul	2025	Broad St
Vegetables	Yellow Squash		51	233.14	7/10/2025	Jul	2025	GRIN
Vegetables	Cucumbers		98	448.00	7/10/2025	Jul	2025	GRIN
Greens	Collards		60	320.00	7/10/2025	Jul	2025	Market Street
Vegetables	Cucumbers		40	182.86	7/10/2025	Jul	2025	Market Street
Vegetables	Yellow Squash		72	329.14	7/10/2025	Jul	2025	Market Street
Greens	Cabbage		27	137.58	7/10/2025	Jul	2025	Market Street
Vegetables	Cherry Tomatoes		12	36.57	7/14/2025	Jul	2025	Broad St
Fruit	Raspberries	9	3.6	13.27	7/14/2025	Jul	2025	Broad St
Vegetables	Okra		8.5	38.86	7/14/2025	Jul	2025	Broad St
Vegetables	Cucumbers		84	384.00	7/14/2025	Jul	2025	GRIN
Vegetables	Yellow Squash		128	585.14	7/14/2025	Jul	2025	GRIN
Greens	Collards		25	133.33	7/14/2025	Jul	2025	GRIN
Vegetables	Peppers		2	6.04	7/14/2025	Jul	2025	GRIN
Vegetables	Yellow Squash		5	22.86	7/14/2025	Jul	2025	Bags
Vegetables	Cucumbers		6	27.43	7/14/2025	Jul	2025	Bags
Vegetables	Eggplant		4	18.29	7/14/2025	Jul	2025	Bags
Vegetables	Tomatoes		4	10.08	7/14/2025	Jul	2025	Bags
Vegetables	Peppers		5	15.09	7/14/2025	Jul	2025	Bags
Greens	Collards		3	16.00	7/14/2025	Jul	2025	Bags
Fruit	Raspberries	2	1	3.69	7/14/2025	Jul	2025	Bags
Fruit	Raspberries	12	5	18.43	7/16/2025	Jul	2025	Market Street
Vegetables	Cucumbers		17	77.71	7/16/2025	Jul	2025	Market Street
Vegetables	Okra		9	41.14	7/16/2025	Jul	2025	Market Street
Greens	Collards		22	117.33	7/16/2025	Jul	2025	Market Street
Vegetables	Cherry Tomatoes		5	15.24	7/16/2025	Jul	2025	Market Street
Vegetables	Peppers		6	18.11	7/16/2025	Jul	2025	Market Street
Greens	Lettuce		9.18	48.96	7/16/2025	Jul	2025	GRIN
Greens	Collards		4.7	25.07	7/16/2025	Jul	2025	GRIN
Greens	Kale		7.39	39.41	7/16/2025	Jul	2025	GRIN
Vegetables	Peppers		6.7	20.23	7/16/2025	Jul	2025	GRIN
Vegetables	Tomatillos		0.79	2.69	7/16/2025	Jul	2025	GRIN
Vegetables	Cucumbers		81.29	371.61	7/16/2025	Jul	2025	GRIN
Vegetables	Yellow Squash		17.34	79.27	7/16/2025	Jul	2025	GRIN
Vegetables	Eggplant		4.34	19.84	7/16/2025	Jul	2025	GRIN
Herbs	Basil		4	128.00	7/16/2025	Jul	2025	GRIN
Vegetables	Cucumbers		33	150.86	7/18/2025	Jul	2025	GRIN
Herbs	Basil		4	128.00	7/18/2025	Jul	2025	GRIN
Vegetables	Tomatoes		20	50.39	7/18/2025	Jul	2025	GRIN
Vegetables	Yellow Squash		102	466.29	7/18/2025	Jul	2025	GRIN
Greens	Collards		32	170.67	7/18/2025	Jul	2025	GRIN
Vegetables	Eggplant		94	429.71	7/18/2025	Jul	2025	GRIN
Vegetables	Peppers		24	72.45	7/18/2025	Jul	2025	GRIN
Vegetables	Yellow Squash		213	973.71	7/18/2025	Jul	2025	NAFP
Vegetables	Yellow Squash		2.5	11.43	7/18/2025	Jul	2025	Other
Vegetables	Peppers		2.5	7.55	7/18/2025	Jul	2025	Other
Vegetables	Cherry Tomatoes		1.5	4.57	7/18/2025	Jul	2025	Other
Vegetables	Eggplant		4	18.29	7/18/2025	Jul	2025	Other
Vegetables	Tomatoes		2	5.04	7/18/2025	Jul	2025	Other
Vegetables	Cucumbers		5	22.86	7/18/2025	Jul	2025	Other
Vegetables	Tomatoes		5	12.60	7/18/2025	Jul	2025	Other
Greens	Lettuce		20	106.67	7/18/2025	Jul	2025	Broad St
Vegetables	Cucumbers		61	278.86	7/18/2025	Jul	2025	Broad St
Vegetables	Peppers		70	211.32	7/18/2025	Jul	2025	Broad St
Vegetables	Tomatoes		28	70.55	7/18/2025	Jul	2025	Broad St
Vegetables	Yellow Squash		67	306.29	7/18/2025	Jul	2025	Broad St
Vegetables	Garlic		7	224.00	7/18/2025	Jul	2025	Broad St
Vegetables	Eggplant		65	297.14	7/18/2025	Jul	2025	Broad St
Greens	Collards		31	165.33	7/18/2025	Jul	2025	Broad St
Flowers	Flower Bouquets	20	0	0.00	7/10/2025	Jul	2025	Farmer's Market
Flowers	Flower Bouquets	15	0	0.00	7/18/2025	Jul	2025	Broad St
Greens	Lettuce		6	32.00	7/19/2025	Jul	2025	Broad St
Greens	Kale		5	26.67	7/19/2025	Jul	2025	Broad St
Fruit	Raspberries	24	10	36.87	7/19/2025	Jul	2025	Broad St
Vegetables	Cherry Tomatoes		8	24.38	7/19/2025	Jul	2025	Broad St
Greens	Lettuce		6	32.00	7/21/2025	Jul	2025	GRIN
Vegetables	Yellow Squash		25	114.29	7/21/2025	Jul	2025	GRIN
Vegetables	Cucumbers		37	169.14	7/21/2025	Jul	2025	GRIN
Greens	Collards		10	53.33	7/21/2025	Jul	2025	GRIN
Greens	Collards		2	10.67	7/21/2025	Jul	2025	Bags
Vegetables	Garlic		1	32.00	7/21/2025	Jul	2025	Bags
Vegetables	Eggplant		2	9.14	7/21/2025	Jul	2025	Bags
Vegetables	Yellow Squash		13	59.43	7/21/2025	Jul	2025	Bags
Greens	Lettuce		4	21.33	7/21/2025	Jul	2025	Bags
Vegetables	Peppers		1.14	3.44	7/21/2025	Jul	2025	Bags
Vegetables	Cucumbers		10.23	46.77	7/21/2025	Jul	2025	Bags
Vegetables	Tomatoes		9	22.68	7/23/2025	Jul	2025	Northridge
Vegetables	Eggplant		4	18.29	7/23/2025	Jul	2025	Northridge
Vegetables	Zucchini		8	36.57	7/23/2025	Jul	2025	Northridge
Greens	Collards		4	21.33	7/23/2025	Jul	2025	Northridge
Greens	Kale		2	10.67	7/23/2025	Jul	2025	Northridge
Vegetables	Garlic		1	32.00	7/23/2025	Jul	2025	Northridge
Vegetables	Tomatoes		15	37.80	7/23/2025	Jul	2025	Faith Care
Vegetables	Zucchini		5	22.86	7/23/2025	Jul	2025	Faith Care
Vegetables	Yellow Squash		5	22.86	7/23/2025	Jul	2025	Faith Care
Vegetables	Eggplant		4	18.29	7/23/2025	Jul	2025	Faith Care
Greens	Collards		4	21.33	7/23/2025	Jul	2025	Faith Care
Greens	Kale		5	26.67	7/23/2025	Jul	2025	GRIN
Vegetables	Cucumbers		14	64.00	7/23/2025	Jul	2025	GRIN
Vegetables	Okra		22	100.57	7/22/2025	Jul	2025	Broad St
Fruit	Raspberries	22	8.8	32.44	7/22/2025	Jul	2025	Broad St
Vegetables	Cherry Tomatoes		32	97.52	7/22/2025	Jul	2025	Broad St
Greens	Kale		13	69.33	7/23/2025	Jul	2025	GRIN
Vegetables	Cucumbers		14	64.00	7/23/2025	Jul	2025	Market Street
Greens	Collards		10	53.33	7/23/2025	Jul	2025	GRIN
Vegetables	Tomatoes		35	88.19	7/23/2025	Jul	2025	Market Street
Vegetables	Yellow Squash		23	105.14	7/23/2025	Jul	2025	Market Street
Vegetables	Eggplant		13	59.43	7/23/2025	Jul	2025	Market Street
Vegetables	Tomatillos		1	3.40	7/23/2025	Jul	2025	Market Street
Vegetables	Garlic		2	64.00	7/23/2025	Jul	2025	Market Street
Vegetables	Tomatoes		2	5.04	7/23/2025	Jul	2025	Other
Vegetables	Eggplant		2	9.14	7/23/2025	Jul	2025	Other
Vegetables	Peppers		2	6.04	7/23/2025	Jul	2025	Other
Vegetables	Cherry Tomatoes		3	9.14	7/23/2025	Jul	2025	Faith Care
Vegetables	Cucumbers		95	434.29	7/23/2025	Jul	2025	NAFP
Vegetables	Yellow Squash		131	598.86	7/23/2025	Jul	2025	NAFP
Vegetables	Tomatillos		1	3.40	7/23/2025	Jul	2025	NAFP
Vegetables	Cherry Tomatoes		1	3.05	7/23/2025	Jul	2025	NAFP
Vegetables	Tomatoes		110	277.17	7/23/2025	Jul	2025	NAFP
Vegetables	Peppers		12	36.23	7/23/2025	Jul	2025	NAFP
Greens	Lettuce		63	336.00	7/23/2025	Jul	2025	NAFP
Greens	Kale		13	69.33	7/23/2025	Jul	2025	NAFP
Greens	Collards		10	53.33	7/23/2025	Jul	2025	NAFP
Vegetables	Garlic		20	640.00	7/23/2025	Jul	2025	NAFP
Vegetables	Eggplant		33	150.86	7/23/2025	Jul	2025	NAFP
Vegetables	Okra		5	22.86	7/25/2025	Jul	2025	NAFP
Vegetables	Cherry Tomatoes		36	109.71	7/25/2025	Jul	2025	NAFP
Vegetables	Tomatoes		25	62.99	7/25/2025	Jul	2025	NAFP
Vegetables	Yellow Squash		107	489.14	7/25/2025	Jul	2025	NAFP
Vegetables	Cucumbers		120	548.57	7/25/2025	Jul	2025	NAFP
Vegetables	Eggplant		13	59.43	7/25/2025	Jul	2025	NAFP
Vegetables	Tomatillos		1	3.40	7/25/2025	Jul	2025	NAFP
Vegetables	Garlic		6	192.00	7/25/2025	Jul	2025	NAFP
Vegetables	Onions		4	12.08	7/25/2025	Jul	2025	NAFP
Herbs	Basil		4.5	144.00	7/25/2025	Jul	2025	NAFP
Fruit	Raspberries	14.5	5.8	21.38	7/25/2025	Jul	2025	NAFP
Vegetables	Peppers		19	57.36	7/25/2025	Jul	2025	NAFP
Flowers	Flower Bouquets	17	0	0.00	7/25/2025	Jul	2025	NAFP
Greens	Kale		12	64.00	7/25/2025	Jul	2025	GRIN
Vegetables	Peppers		14	42.26	7/25/2025	Jul	2025	GRIN
Vegetables	Tomatoes		116	292.28	7/25/2025	Jul	2025	GRIN
Vegetables	Garlic		6	192.00	7/25/2025	Jul	2025	GRIN
Vegetables	Eggplant		2	9.14	7/25/2025	Jul	2025	GRIN
Greens	Lettuce		6	32.00	7/28/2025	Jul	2025	Bags
Vegetables	Cucumbers		7	32.00	7/28/2025	Jul	2025	Bags
Vegetables	Onions		1.3	3.92	7/28/2025	Jul	2025	Bags
Vegetables	Eggplant		3	13.71	7/28/2025	Jul	2025	Bags
Vegetables	Yellow Squash		9	41.14	7/28/2025	Jul	2025	Bags
Vegetables	Cherry Tomatoes		3.3	10.06	7/28/2025	Jul	2025	GRIN
Vegetables	Beans		6	32.00	7/28/2025	Jul	2025	GRIN
Vegetables	Cucumbers		92	420.57	7/28/2025	Jul	2025	GRIN
Vegetables	Onions		3	9.06	7/28/2025	Jul	2025	GRIN
Vegetables	Yellow Squash		108	493.71	7/28/2025	Jul	2025	GRIN
Greens	Lettuce		29	154.67	7/28/2025	Jul	2025	GRIN
Vegetables	Eggplant		2	9.14	7/28/2025	Jul	2025	GRIN
Vegetables	Beets		52	173.33	7/28/2025	Jul	2025	GRIN
Fruit	Raspberries	24	9.6	35.39	7/28/2025	Jul	2025	Other
Greens	Collards		7	37.33	7/30/2025	Jul	2025	Market Street
Greens	Kale		25	133.33	7/30/2025	Jul	2025	Market Street
Vegetables	Peppers		37	111.70	7/30/2025	Jul	2025	Market Street
Vegetables	Garlic		9	288.00	7/30/2025	Jul	2025	Market Street
Vegetables	Cucumbers		14	64.00	7/30/2025	Jul	2025	Market Street
Vegetables	Okra		9	41.14	7/30/2025	Jul	2025	Market Street
